"ID","age","value"
"1.60.22","stmt_num","3"
"1.60.22","callby_num","0"
"1.60.22","id","1164"
"1.60.22","file_id","447"
"1.60.22","goto_num","0"
"1.60.22","cyclomatic","1"
"1.60.22","prg_dif","3"
"1.60.22","ocr_optr","8"
"1.60.22","dcs_stmt","0"
"1.60.22","uncond_num","0"
"1.60.22","prg_lv","0"
"1.60.22","prg_time","9"
"1.60.22","entry_ptr","1"
"1.60.22","cpnt_vol","46"
"1.60.22","call_num","0"
"1.60.22","dlv_bug","0"
"1.60.22","name","null_deref_01_main"
"1.60.22","d_oprd","5"
"1.60.22","cpnt_len","13"
"1.60.23","avg_stmt","3"
"1.60.23","scorecard","None"
"1.60.23","exit_pnt","1"
"1.60.23","lang_scope","1"
"1.60.23","strc_lv","1"
"1.60.23","cpnt_voca","6"
"1.60.23","itg_con","6"
"1.60.23","ocr_oprd","3"
"1.60.23","d_optr","4"
"1.60.23","cpnt_eff","54"
"1.60.23","param_num","2"
"1.60.23","stmt_num","2"
"1.60.23","callby_num","0"
"1.60.23","id","1165"
"1.60.23","file_id","447"
"1.60.23","goto_num","0"
"1.60.23","cyclomatic","1"
"1.60.23","prg_dif","3"
"1.60.23","ocr_optr","4"
"1.60.23","dcs_stmt","0"
"1.60.23","uncond_num","0"
"1.60.23","prg_lv","0"
"1.60.23","prg_time","3"
"1.60.23","entry_ptr","1"
"1.60.23","cpnt_vol","18"
"1.60.23","call_num","0"
"1.60.23","dlv_bug","0"
"1.60.23","name","null_deref_complex_01_sub"
"1.60.23","d_oprd","2"
"1.60.23","cpnt_len","7"
"1.60.24","avg_stmt","5"
"1.60.24","scorecard","None"
"1.60.24","exit_pnt","1"
"1.60.24","lang_scope","0"
"1.60.24","strc_lv","1"
"1.60.24","cpnt_voca","6"
"1.60.24","itg_con","5"
"1.60.24","ocr_oprd","1"
"1.60.24","d_optr","5"
"1.60.24","cpnt_eff","32"
"1.60.24","param_num","0"
"1.60.24","stmt_num","1"
"1.60.24","callby_num","0"
"1.60.24","id","1166"
"1.60.24","file_id","447"
"1.60.24","goto_num","0"
"1.60.24","cyclomatic","1"
"1.60.24","prg_dif","2"
"1.60.24","ocr_optr","4"
"1.60.24","dcs_stmt","0"
"1.60.24","uncond_num","0"
"1.60.24","prg_lv","0"
"1.60.24","prg_time","1"
"1.60.24","entry_ptr","1"
"1.60.24","cpnt_vol","12"
"1.60.24","call_num","0"
"1.60.24","dlv_bug","0"
"1.60.24","name","null_deref_complex_01_sub2"
"1.60.24","d_oprd","1"
"1.60.24","cpnt_len","5"
"1.60.25","avg_stmt","3"
"1.60.25","scorecard","None"
"1.60.25","exit_pnt","1"
"1.60.25","lang_scope","0"
"1.60.25","strc_lv","1"
"1.60.25","cpnt_voca","12"
"1.60.25","itg_con","10"
"1.60.25","ocr_oprd","3"
"1.60.25","d_optr","8"
"1.60.25","cpnt_eff","96"
"1.60.25","param_num","0"
"1.60.25","stmt_num","3"
"1.60.25","callby_num","0"
"1.60.25","id","1167"
"1.60.25","file_id","447"
"1.60.25","goto_num","0"
"1.60.25","cyclomatic","1"
"1.60.25","prg_dif","3"
"1.60.25","ocr_optr","6"
"1.60.25","dcs_stmt","0"
"1.60.25","uncond_num","0"
"1.60.25","prg_lv","0"
"1.60.25","prg_time","5"
"1.60.25","entry_ptr","1"
"1.60.25","cpnt_vol","32"
"1.60.25","call_num","0"
"1.60.25","dlv_bug","0"
"1.60.25","name","null_deref_complex_01_main"
"1.60.25","d_oprd","4"
"1.60.25","cpnt_len","9"
"1.60.26","avg_stmt","4"
"1.60.26","scorecard","None"
"1.60.26","exit_pnt","1"
"1.60.26","lang_scope","1"
"1.60.26","strc_lv","2"
"1.60.26","cpnt_voca","15"
"1.60.26","itg_con","15"
"1.60.26","ocr_oprd","8"
"1.60.26","d_optr","8"
"1.60.26","cpnt_eff","321"
"1.60.26","param_num","1"
"1.60.26","stmt_num","4"
"1.60.26","callby_num","0"
"1.60.26","id","1168"
"1.60.26","file_id","447"
"1.60.26","goto_num","0"
"1.60.26","cyclomatic","3"
"1.60.26","prg_dif","4"
"1.60.26","ocr_optr","10"
"1.60.26","dcs_stmt","2"
"1.60.26","uncond_num","0"
"1.60.26","prg_lv","0"
"1.60.26","prg_time","17"
"1.60.26","entry_ptr","1"
"1.60.26","cpnt_vol","70"
"1.60.26","call_num","0"
"1.60.26","dlv_bug","0"
"1.60.26","name","null_deref_02_main"
"1.60.26","d_oprd","7"
"1.60.26","cpnt_len","18"
"1.60.27","avg_stmt","2"
"1.60.27","scorecard","None"
"1.60.27","exit_pnt","1"
"1.60.27","lang_scope","0"
"1.60.27","strc_lv","1"
"1.60.27","cpnt_voca","8"
"1.60.27","itg_con","10"
"1.60.27","ocr_oprd","2"
"1.60.27","d_optr","5"
"1.60.27","cpnt_eff","30"
"1.60.27","param_num","1"
"1.60.27","stmt_num","3"
"1.60.27","callby_num","0"
"1.60.27","id","1169"
"1.60.27","file_id","447"
"1.60.27","goto_num","0"
"1.60.27","cyclomatic","3"
"1.60.27","prg_dif","1"
"1.60.27","ocr_optr","4"
"1.60.27","dcs_stmt","2"
"1.60.27","uncond_num","0"
"1.60.27","prg_lv","0"
"1.60.27","prg_time","1"
"1.60.27","entry_ptr","1"
"1.60.27","cpnt_vol","18"
"1.60.27","call_num","0"
"1.60.27","dlv_bug","0"
"1.60.27","name","null_deref_complex_02_sub"
"1.60.27","d_oprd","3"
"1.60.27","cpnt_len","6"
"1.60.28","avg_stmt","3"
"1.60.28","scorecard","None"
"1.60.28","exit_pnt","1"
"1.60.28","lang_scope","0"
"1.60.28","strc_lv","0"
"1.60.28","cpnt_voca","11"
"1.60.28","itg_con","8"
"1.60.28","ocr_oprd","4"
"1.60.28","d_optr","7"
"1.60.28","cpnt_eff","108"
"1.60.28","param_num","1"
"1.60.28","stmt_num","3"
"1.60.28","callby_num","0"
"1.60.28","id","1170"
"1.60.28","file_id","447"
"1.60.28","goto_num","0"
"1.60.28","cyclomatic","1"
"1.60.28","prg_dif","3"
"1.60.28","ocr_optr","5"
"1.60.28","dcs_stmt","0"
"1.60.28","uncond_num","0"
"1.60.28","prg_lv","0"
"1.60.28","prg_time","6"
"1.60.28","entry_ptr","1"
"1.60.28","cpnt_vol","31"
"1.60.28","call_num","0"
"1.60.28","dlv_bug","0"
"1.60.28","name","null_deref_complex_02_main"
"1.60.28","d_oprd","4"
"1.60.28","cpnt_len","9"
"1.60.29","avg_stmt","3"
"1.60.29","scorecard","None"
"1.60.29","exit_pnt","1"
"1.60.29","lang_scope","1"
"1.60.29","strc_lv","1"
"1.60.29","cpnt_voca","14"
"1.60.29","itg_con","9"
"1.60.29","ocr_oprd","5"
"1.60.29","d_optr","10"
"1.60.29","cpnt_eff","380"
"1.60.29","param_num","0"
"1.60.29","stmt_num","5"
"1.60.29","callby_num","0"
"1.60.29","id","1171"
"1.60.29","file_id","447"
"1.60.29","goto_num","0"
"1.60.29","cyclomatic","1"
"1.60.29","prg_dif","6"
"1.60.29","ocr_optr","11"
"1.60.29","dcs_stmt","0"
"1.60.29","uncond_num","0"
"1.60.29","prg_lv","0"
"1.60.29","prg_time","21"
"1.60.29","entry_ptr","1"
"1.60.29","cpnt_vol","60"
"1.60.29","call_num","0"
"1.60.29","dlv_bug","0"
"1.60.29","name","null_deref_03_main"
"1.60.29","d_oprd","4"
"1.60.29","cpnt_len","16"
"1.60.30","avg_stmt","3"
"1.60.30","scorecard","None"
"1.60.30","exit_pnt","1"
"1.60.30","lang_scope","1"
"1.60.30","strc_lv","2"
"1.60.30","cpnt_voca","16"
"1.60.30","itg_con","14"
"1.60.30","ocr_oprd","10"
"1.60.30","d_optr","9"
"1.60.30","cpnt_eff","591"
"1.60.30","param_num","1"
"1.60.30","stmt_num","6"
"1.60.30","callby_num","0"
"1.60.30","id","1172"
"1.60.30","file_id","447"
"1.60.30","goto_num","0"
"1.60.30","cyclomatic","3"
"1.60.30","prg_dif","6"
"1.60.30","ocr_optr","13"
"1.60.30","dcs_stmt","2"
"1.60.30","uncond_num","0"
"1.60.30","prg_lv","0"
"1.60.30","prg_time","32"
"1.60.30","entry_ptr","1"
"1.60.30","cpnt_vol","92"
"1.60.30","call_num","0"
"1.60.30","dlv_bug","0"
"1.60.30","name","divide_by_zero_03"
"1.60.30","d_oprd","7"
"1.60.30","cpnt_len","23"
"1.60.31","avg_stmt","4"
"1.60.31","scorecard","None"
"1.60.31","exit_pnt","1"
"1.60.31","lang_scope","1"
"1.60.31","strc_lv","0"
"1.60.31","cpnt_voca","3"
"1.60.31","itg_con","0"
"1.60.31","ocr_oprd","1"
"1.60.31","d_optr","3"
"1.60.31","cpnt_eff","0"
"1.60.31","param_num","0"
"1.60.31","stmt_num","1"
"1.60.31","callby_num","0"
"1.60.31","id","1173"
"1.60.31","file_id","447"
"1.60.31","goto_num","0"
"1.60.31","cyclomatic","1"
"1.60.31","prg_dif","0"
"1.60.31","ocr_optr","3"
"1.60.31","dcs_stmt","0"
"1.60.31","uncond_num","0"
"1.60.31","prg_lv","0"
"1.60.31","prg_time","0"
"1.60.31","entry_ptr","1"
"1.60.31","cpnt_vol","6"
"1.60.31","call_num","0"
"1.60.31","dlv_bug","0"
"1.60.31","name","divide_by_zero_complex_03_sub"
"1.60.31","d_oprd","0"
"1.60.31","cpnt_len","4"
"1.60.32","avg_stmt","3"
"1.60.32","scorecard","None"
"1.60.32","exit_pnt","1"
"1.60.32","lang_scope","1"
"1.60.32","strc_lv","1"
"1.60.32","cpnt_voca","11"
"1.60.32","itg_con","14"
"1.60.32","ocr_oprd","7"
"1.60.32","d_optr","6"
"1.60.32","cpnt_eff","247"
"1.60.32","param_num","1"
"1.60.32","stmt_num","5"
"1.60.32","callby_num","0"
"1.60.32","id","1174"
"1.60.32","file_id","447"
"1.60.32","goto_num","0"
"1.60.32","cyclomatic","1"
"1.60.32","prg_dif","4"
"1.60.32","ocr_optr","10"
"1.60.32","dcs_stmt","0"
"1.60.32","uncond_num","0"
"1.60.32","prg_lv","0"
"1.60.32","prg_time","13"
"1.60.32","entry_ptr","1"
"1.60.32","cpnt_vol","58"
"1.60.32","call_num","0"
"1.60.32","dlv_bug","0"
"1.60.32","name","divide_by_zero_complex_03"
"1.60.32","d_oprd","5"
"1.60.32","cpnt_len","17"
"1.60.33","avg_stmt","3"
"1.60.33","scorecard","None"
"1.60.33","exit_pnt","1"
"1.60.33","lang_scope","1"
"1.60.33","strc_lv","2"
"1.60.33","cpnt_voca","11"
"1.60.33","itg_con","14"
"1.60.33","ocr_oprd","6"
"1.60.33","d_optr","6"
"1.60.33","cpnt_eff","186"
"1.60.33","param_num","1"
"1.60.33","stmt_num","4"
"1.60.33","callby_num","0"
"1.60.33","id","1175"
"1.60.33","file_id","447"
"1.60.33","goto_num","0"
"1.60.33","cyclomatic","3"
"1.60.33","prg_dif","3"
"1.60.33","ocr_optr","9"
"1.60.33","dcs_stmt","2"
"1.60.33","uncond_num","0"
"1.60.33","prg_lv","0"
"1.60.33","prg_time","10"
"1.60.33","entry_ptr","1"
"1.60.33","cpnt_vol","51"
"1.60.33","call_num","0"
"1.60.33","dlv_bug","0"
"1.60.33","name","divide_by_zero_04"
"1.60.33","d_oprd","5"
"1.60.33","cpnt_len","15"
"1.60.34","avg_stmt","1"
"1.60.34","scorecard","None"
"1.60.34","exit_pnt","1"
"1.60.34","lang_scope","1"
"1.60.34","strc_lv","1"
"1.60.34","cpnt_voca","4"
"1.60.34","itg_con","5"
"1.60.34","ocr_oprd","1"
"1.60.34","d_optr","3"
"1.60.34","cpnt_eff","12"
"1.60.34","param_num","1"
"1.60.34","stmt_num","3"
"1.60.34","callby_num","0"
"1.60.34","id","1176"
"1.60.34","file_id","447"
"1.60.34","goto_num","0"
"1.60.34","cyclomatic","3"
"1.60.34","prg_dif","1"
"1.60.34","ocr_optr","3"
"1.60.34","dcs_stmt","2"
"1.60.34","uncond_num","0"
"1.60.34","prg_lv","0"
"1.60.34","prg_time","0"
"1.60.34","entry_ptr","1"
"1.60.34","cpnt_vol","8"
"1.60.34","call_num","0"
"1.60.34","dlv_bug","0"
"1.60.34","name","divide_by_zero_complex_04_sub"
"1.60.34","d_oprd","1"
"1.60.34","cpnt_len","4"
"1.60.35","avg_stmt","3"
"1.60.35","scorecard","None"
"1.60.35","exit_pnt","1"
"1.60.35","lang_scope","1"
"1.60.35","strc_lv","0"
"1.60.35","cpnt_voca","11"
"1.60.35","itg_con","13"
"1.60.35","ocr_oprd","6"
"1.60.35","d_optr","6"
"1.60.35","cpnt_eff","174"
"1.60.35","param_num","1"
"1.60.35","stmt_num","4"
"1.60.35","callby_num","0"
"1.60.35","id","1177"
"1.60.35","file_id","447"
"1.60.35","goto_num","0"
"1.60.35","cyclomatic","1"
"1.60.35","prg_dif","3"
"1.60.35","ocr_optr","8"
"1.60.35","dcs_stmt","0"
"1.60.35","uncond_num","0"
"1.60.35","prg_lv","0"
"1.60.35","prg_time","9"
"1.60.35","entry_ptr","1"
"1.60.35","cpnt_vol","48"
"1.60.35","call_num","0"
"1.60.35","dlv_bug","0"
"1.60.35","name","divide_by_zero_complex_04"
"1.60.35","d_oprd","5"
"1.60.35","cpnt_len","14"
"1.60.36","avg_stmt","2"
"1.60.36","scorecard","None"
"1.60.36","exit_pnt","1"
"1.60.36","lang_scope","0"
"1.60.36","strc_lv","1"
"1.60.36","cpnt_voca","8"
"1.60.36","itg_con","6"
"1.60.36","ocr_oprd","2"
"1.60.36","d_optr","6"
"1.60.36","cpnt_eff","54"
"1.60.36","param_num","1"
"1.60.36","stmt_num","3"
"1.60.36","callby_num","0"
"1.60.36","id","1178"
"1.60.36","file_id","447"
"1.60.36","goto_num","0"
"1.60.36","cyclomatic","1"
"1.60.36","prg_dif","3"
"1.60.36","ocr_optr","4"
"1.60.36","dcs_stmt","0"
"1.60.36","uncond_num","0"
"1.60.36","prg_lv","0"
"1.60.36","prg_time","3"
"1.60.36","entry_ptr","1"
"1.60.36","cpnt_vol","18"
"1.60.36","call_num","0"
"1.60.36","dlv_bug","0"
"1.60.36","name","double_free_sub"
"1.60.36","d_oprd","2"
"1.60.36","cpnt_len","6"
"1.60.37","avg_stmt","3"
"1.60.37","scorecard","None"
"1.60.37","exit_pnt","3"
"1.60.37","lang_scope","1"
"1.60.37","strc_lv","2"
"1.60.37","cpnt_voca","21"
"1.60.37","itg_con","13"
"1.60.37","ocr_oprd","11"
"1.60.37","d_optr","14"
"1.60.37","cpnt_eff","1642"
"1.60.37","param_num","0"
"1.60.37","stmt_num","11"
"1.60.37","callby_num","0"
"1.60.37","id","1179"
"1.60.37","file_id","447"
"1.60.37","goto_num","0"
"1.60.37","cyclomatic","5"
"1.60.37","prg_dif","11"
"1.60.37","ocr_optr","23"
"1.60.37","dcs_stmt","4"
"1.60.37","uncond_num","0"
"1.60.37","prg_lv","0"
"1.60.37","prg_time","91"
"1.60.37","entry_ptr","1"
"1.60.37","cpnt_vol","149"
"1.60.37","call_num","0"
"1.60.37","dlv_bug","0"
"1.60.37","name","double_free_main"
"1.60.37","d_oprd","7"
"1.60.37","cpnt_len","34"
"1.60.38","avg_stmt","1"
"1.60.38","scorecard","None"
"1.60.38","exit_pnt","1"
"1.60.38","lang_scope","0"
"1.60.38","strc_lv","2"
"1.60.38","cpnt_voca","10"
"1.60.38","itg_con","5"
"1.60.38","ocr_oprd","2"
"1.60.38","d_optr","8"
"1.60.38","cpnt_eff","93"
"1.60.38","param_num","1"
"1.60.38","stmt_num","4"
"1.60.38","callby_num","0"
"1.60.38","id","1180"
"1.60.38","file_id","447"
"1.60.38","goto_num","0"
"1.60.38","cyclomatic","3"
"1.60.38","prg_dif","4"
"1.60.38","ocr_optr","5"
"1.60.38","dcs_stmt","2"
"1.60.38","uncond_num","0"
"1.60.38","prg_lv","0"
"1.60.38","prg_time","5"
"1.60.38","entry_ptr","1"
"1.60.38","cpnt_vol","23"
"1.60.38","call_num","0"
"1.60.38","dlv_bug","0"
"1.60.38","name","double_free_complex_sub"
"1.60.38","d_oprd","2"
"1.60.38","cpnt_len","7"
"1.60.39","avg_stmt","3"
"1.60.39","scorecard","None"
"1.60.39","exit_pnt","3"
"1.60.39","lang_scope","1"
"1.60.39","strc_lv","2"
"1.60.39","cpnt_voca","21"
"1.60.39","itg_con","13"
"1.60.39","ocr_oprd","11"
"1.60.39","d_optr","14"
"1.60.39","cpnt_eff","1642"
"1.60.39","param_num","0"
"1.60.39","stmt_num","11"
"1.60.39","callby_num","0"
"1.60.39","id","1181"
"1.60.39","file_id","447"
"1.60.39","goto_num","0"
"1.60.39","cyclomatic","5"
"1.60.39","prg_dif","11"
"1.60.39","ocr_optr","23"
"1.60.39","dcs_stmt","4"
"1.60.39","uncond_num","0"
"1.60.39","prg_lv","0"
"1.60.39","prg_time","91"
"1.60.39","entry_ptr","1"
"1.60.39","cpnt_vol","149"
"1.60.39","call_num","0"
"1.60.39","dlv_bug","0"
"1.60.39","name","double_free_complex_main"
"1.60.39","d_oprd","7"
"1.60.39","cpnt_len","34"
"1.60.40","avg_stmt","2"
"1.60.40","scorecard","None"
"1.60.40","exit_pnt","1"
"1.60.40","lang_scope","0"
"1.60.40","strc_lv","1"
"1.60.40","cpnt_voca","8"
"1.60.40","itg_con","6"
"1.60.40","ocr_oprd","2"
"1.60.40","d_optr","6"
"1.60.40","cpnt_eff","54"
"1.60.40","param_num","1"
"1.60.40","stmt_num","3"
"1.60.40","callby_num","0"
"1.60.40","id","1182"
"1.60.40","file_id","447"
"1.60.40","goto_num","0"
"1.60.40","cyclomatic","1"
"1.60.40","prg_dif","3"
"1.60.40","ocr_optr","4"
"1.60.40","dcs_stmt","0"
"1.60.40","uncond_num","0"
"1.60.40","prg_lv","0"
"1.60.40","prg_time","3"
"1.60.40","entry_ptr","1"
"1.60.40","cpnt_vol","18"
"1.60.40","call_num","0"
"1.60.40","dlv_bug","0"
"1.60.40","name","use_after_free"
"1.60.40","d_oprd","2"
"1.60.40","cpnt_len","6"
"1.60.41","avg_stmt","1"
"1.60.41","scorecard","None"
"1.60.41","exit_pnt","1"
"1.60.41","lang_scope","0"
"1.60.41","strc_lv","2"
"1.60.41","cpnt_voca","9"
"1.60.41","itg_con","5"
"1.60.41","ocr_oprd","1"
"1.60.41","d_optr","7"
"1.60.41","cpnt_eff","16"
"1.60.41","param_num","1"
"1.60.41","stmt_num","3"
"1.60.41","callby_num","0"
"1.60.41","id","1183"
"1.60.41","file_id","447"
"1.60.41","goto_num","0"
"1.60.41","cyclomatic","3"
"1.60.41","prg_dif","1"
"1.60.41","ocr_optr","2"
"1.60.41","dcs_stmt","2"
"1.60.41","uncond_num","0"
"1.60.41","prg_lv","0"
"1.60.41","prg_time","0"
"1.60.41","entry_ptr","1"
"1.60.41","cpnt_vol","9"
"1.60.41","call_num","0"
"1.60.41","dlv_bug","0"
"1.60.41","name","use_after_free_complex_sub"
"1.60.41","d_oprd","2"
"1.60.41","cpnt_len","3"
"1.60.42","avg_stmt","2"
"1.60.42","scorecard","None"
"1.60.42","exit_pnt","1"
"1.60.42","lang_scope","0"
"1.60.42","strc_lv","0"
"1.60.42","cpnt_voca","9"
"1.60.42","itg_con","5"
"1.60.42","ocr_oprd","2"
"1.60.42","d_optr","7"
"1.60.42","cpnt_eff","66"
"1.60.42","param_num","1"
"1.60.42","stmt_num","3"
"1.60.42","callby_num","0"
"1.60.42","id","1184"
"1.60.42","file_id","447"
"1.60.42","goto_num","0"
"1.60.42","cyclomatic","1"
"1.60.42","prg_dif","3"
"1.60.42","ocr_optr","4"
"1.60.42","dcs_stmt","0"
"1.60.42","uncond_num","0"
"1.60.42","prg_lv","0"
"1.60.42","prg_time","3"
"1.60.42","entry_ptr","1"
"1.60.42","cpnt_vol","19"
"1.60.42","call_num","0"
"1.60.42","dlv_bug","0"
"1.60.42","name","use_after_free_complex"
"1.60.42","d_oprd","2"
"1.60.42","cpnt_len","6"
"1.60.43","avg_stmt","4"
"1.60.43","scorecard","None"
"1.60.43","exit_pnt","1"
"1.60.43","lang_scope","0"
"1.60.43","strc_lv","1"
"1.60.43","cpnt_voca","14"
"1.60.43","itg_con","10"
"1.60.43","ocr_oprd","5"
"1.60.43","d_optr","9"
"1.60.43","cpnt_eff","222"
"1.60.43","param_num","0"
"1.60.43","stmt_num","3"
"1.60.43","callby_num","0"
"1.60.43","id","1185"
"1.60.43","file_id","447"
"1.60.43","goto_num","0"
"1.60.43","cyclomatic","1"
"1.60.43","prg_dif","4"
"1.60.43","ocr_optr","8"
"1.60.43","dcs_stmt","0"
"1.60.43","uncond_num","0"
"1.60.43","prg_lv","0"
"1.60.43","prg_time","12"
"1.60.43","entry_ptr","1"
"1.60.43","cpnt_vol","49"
"1.60.43","call_num","0"
"1.60.43","dlv_bug","0"
"1.60.43","name","return_pointer_to_freed"
"1.60.43","d_oprd","5"
"1.60.43","cpnt_len","13"
"1.60.44","avg_stmt","1"
"1.60.44","scorecard","None"
"1.60.44","exit_pnt","1"
"1.60.44","lang_scope","0"
"1.60.44","strc_lv","2"
"1.60.44","cpnt_voca","9"
"1.60.44","itg_con","5"
"1.60.44","ocr_oprd","1"
"1.60.44","d_optr","7"
"1.60.44","cpnt_eff","16"
"1.60.44","param_num","1"
"1.60.44","stmt_num","3"
"1.60.44","callby_num","0"
"1.60.44","id","1186"
"1.60.44","file_id","447"
"1.60.44","goto_num","0"
"1.60.44","cyclomatic","3"
"1.60.44","prg_dif","1"
"1.60.44","ocr_optr","2"
"1.60.44","dcs_stmt","2"
"1.60.44","uncond_num","0"
"1.60.44","prg_lv","0"
"1.60.44","prg_time","0"
"1.60.44","entry_ptr","1"
"1.60.44","cpnt_vol","9"
"1.60.44","call_num","0"
"1.60.44","dlv_bug","0"
"1.60.44","name","return_pointer_to_freed_complex_sub"
"1.60.44","d_oprd","2"
"1.60.44","cpnt_len","3"
"1.60.45","avg_stmt","4"
"1.60.45","scorecard","None"
"1.60.45","exit_pnt","1"
"1.60.45","lang_scope","0"
"1.60.45","strc_lv","0"
"1.60.45","cpnt_voca","14"
"1.60.45","itg_con","10"
"1.60.45","ocr_oprd","5"
"1.60.45","d_optr","9"
"1.60.45","cpnt_eff","222"
"1.60.45","param_num","0"
"1.60.45","stmt_num","3"
"1.60.45","callby_num","0"
"1.60.45","id","1187"
"1.60.45","file_id","447"
"1.60.45","goto_num","0"
"1.60.45","cyclomatic","1"
"1.60.45","prg_dif","4"
"1.60.45","ocr_optr","8"
"1.60.45","dcs_stmt","0"
"1.60.45","uncond_num","0"
"1.60.45","prg_lv","0"
"1.60.45","prg_time","12"
"1.60.45","entry_ptr","1"
"1.60.45","cpnt_vol","49"
"1.60.45","call_num","0"
"1.60.45","dlv_bug","0"
"1.60.45","name","return_pointer_to_freed_complex"
"1.60.45","d_oprd","5"
"1.60.45","cpnt_len","13"
"1.60.46","avg_stmt","1"
"1.60.46","scorecard","None"
"1.60.46","exit_pnt","1"
"1.60.46","lang_scope","1"
"1.60.46","strc_lv","2"
"1.60.46","cpnt_voca","10"
"1.60.46","itg_con","17"
"1.60.46","ocr_oprd","7"
"1.60.46","d_optr","5"
"1.60.46","cpnt_eff","209"
"1.60.46","param_num","1"
"1.60.46","stmt_num","10"
"1.60.46","callby_num","0"
"1.60.46","id","1188"
"1.60.46","file_id","447"
"1.60.46","goto_num","0"
"1.60.46","cyclomatic","3"
"1.60.46","prg_dif","3"
"1.60.46","ocr_optr","11"
"1.60.46","dcs_stmt","2"
"1.60.46","uncond_num","0"
"1.60.46","prg_lv","0"
"1.60.46","prg_time","11"
"1.60.46","entry_ptr","1"
"1.60.46","cpnt_vol","59"
"1.60.46","call_num","0"
"1.60.46","dlv_bug","0"
"1.60.46","name","uninit"
"1.60.46","d_oprd","5"
"1.60.46","cpnt_len","18"
"1.60.47","avg_stmt","1"
"1.60.47","scorecard","None"
"1.60.47","exit_pnt","1"
"1.60.47","lang_scope","1"
"1.60.47","strc_lv","2"
"1.60.47","cpnt_voca","10"
"1.60.47","itg_con","8"
"1.60.47","ocr_oprd","4"
"1.60.47","d_optr","7"
"1.60.47","cpnt_eff","186"
"1.60.47","param_num","1"
"1.60.47","stmt_num","9"
"1.60.47","callby_num","0"
"1.60.47","id","1189"
"1.60.47","file_id","447"
"1.60.47","goto_num","0"
"1.60.47","cyclomatic","3"
"1.60.47","prg_dif","4"
"1.60.47","ocr_optr","8"
"1.60.47","dcs_stmt","2"
"1.60.47","uncond_num","0"
"1.60.47","prg_lv","0"
"1.60.47","prg_time","10"
"1.60.47","entry_ptr","1"
"1.60.47","cpnt_vol","39"
"1.60.47","call_num","0"
"1.60.47","dlv_bug","0"
"1.60.47","name","uninit_sub"
"1.60.47","d_oprd","3"
"1.60.47","cpnt_len","12"
"1.60.48","avg_stmt","3"
"1.60.48","scorecard","None"
"1.60.48","exit_pnt","1"
"1.60.48","lang_scope","1"
"1.60.48","strc_lv","1"
"1.60.48","cpnt_voca","8"
"1.60.48","itg_con","6"
"1.60.48","ocr_oprd","3"
"1.60.48","d_optr","6"
"1.60.48","cpnt_eff","134"
"1.60.48","param_num","0"
"1.60.48","stmt_num","3"
"1.60.48","callby_num","0"
"1.60.48","id","1190"
"1.60.48","file_id","447"
"1.60.48","goto_num","0"
"1.60.48","cyclomatic","1"
"1.60.48","prg_dif","4"
"1.60.48","ocr_optr","7"
"1.60.48","dcs_stmt","0"
"1.60.48","uncond_num","0"
"1.60.48","prg_lv","0"
"1.60.48","prg_time","7"
"1.60.48","entry_ptr","1"
"1.60.48","cpnt_vol","30"
"1.60.48","call_num","0"
"1.60.48","dlv_bug","0"
"1.60.48","name","uninit_main"
"1.60.48","d_oprd","2"
"1.60.48","cpnt_len","10"
"1.60.49","avg_stmt","4"
"1.60.49","scorecard","None"
"1.60.49","exit_pnt","1"
"1.60.49","lang_scope","1"
"1.60.49","strc_lv","1"
"1.60.49","cpnt_voca","7"
"1.60.49","itg_con","12"
"1.60.49","ocr_oprd","3"
"1.60.49","d_optr","4"
"1.60.49","cpnt_eff","50"
"1.60.49","param_num","0"
"1.60.49","stmt_num","2"
"1.60.49","callby_num","0"
"1.60.49","id","1191"
"1.60.49","file_id","447"
"1.60.49","goto_num","0"
"1.60.49","cyclomatic","1"
"1.60.49","prg_dif","2"
"1.60.49","ocr_optr","6"
"1.60.49","dcs_stmt","0"
"1.60.49","uncond_num","0"
"1.60.49","prg_lv","0"
"1.60.49","prg_time","2"
"1.60.49","entry_ptr","1"
"1.60.49","cpnt_vol","25"
"1.60.49","call_num","0"
"1.60.49","dlv_bug","0"
"1.60.49","name","return_pointer_to_local"
"1.60.49","d_oprd","3"
"1.60.49","cpnt_len","9"
"1.60.50","avg_stmt","4"
"1.60.50","scorecard","None"
"1.60.50","exit_pnt","1"
"1.60.50","lang_scope","1"
"1.60.50","strc_lv","2"
"1.60.50","cpnt_voca","20"
"1.60.50","itg_con","14"
"1.60.50","ocr_oprd","11"
"1.60.50","d_optr","12"
"1.60.50","cpnt_eff","998"
"1.60.50","param_num","1"
"1.60.50","stmt_num","7"
"1.60.50","callby_num","0"
"1.60.50","id","1192"
"1.60.50","file_id","447"
"1.60.50","goto_num","0"
"1.60.50","cyclomatic","5"
"1.60.50","prg_dif","8"
"1.60.50","ocr_optr","17"
"1.60.50","dcs_stmt","4"
"1.60.50","uncond_num","0"
"1.60.50","prg_lv","0"
"1.60.50","prg_time","55"
"1.60.50","entry_ptr","1"
"1.60.50","cpnt_vol","121"
"1.60.50","call_num","0"
"1.60.50","dlv_bug","0"
"1.60.50","name","free_non_heap"
"1.60.50","d_oprd","8"
"1.60.50","cpnt_len","28"
"1.60.51","avg_stmt","7"
"1.60.51","scorecard","None"
"1.60.51","exit_pnt","1"
